Model2,0.783783784,20
Model2,0.864864865,
Model2,0.952702703,
Model2,0.959459459,
Model2,0.966216216,
Model2,0.966216216,
Model2,0.972972973,
Model2,0.972972973,
Model2,0.972972973,
Model2,0.972972973,
Model2,0.777027027027
Model2,0.864864864865
Model2,0.959459459459
Model2,0.959459459459
Model2,0.959459459459
Model2,0.959459459459
Model2,0.972972972973
Model2,0.972972972973
Model2,0.972972972973
Model2,0.972972972973
Model2,0.756756756757
Model2,0.851351351351
Model2,0.945945945946
Model2,0.952702702703
Model2,0.959459459459
Model2,0.959459459459
Model2,0.972972972973
Model2,0.972972972973
Model2,0.972972972973
Model2,0.972972972973
